Sr.no,imdb_id,tags,lemmatized_tags,lemmatized_tags_str,Vectorized_Tokens
4131,tt0050090,Aasha  Kishore KumarVyjayanthimalaPranOm PrakashLalita PawarMinoo Mumtaz 1957 Long Movie ComedyRomance Not Adult 4,"['Aasha', 'Kishore', 'KumarVyjayanthimalaPranOm', 'PrakashLalita', 'PawarMinoo', 'Mumtaz', '1957', 'Long', 'Movie', 'ComedyRomance', 'Not', 'Adult', '4']",aasha kishore kumarvyjayanthimalapranom prakashlalita pawarminoo mumtaz 1957 long movie comedyromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
4132,tt0233326,Bhabhi  Balraj SahniPandharibaiJawahar KaulShyamaRaja GosaviNaliniJagdeepNandaDurga KhoteDaisy IraniShivrajBipin GuptaAnwar HussainIndira 1957 Long Movie Drama Not Adult 4,"['Bhabhi', 'Balraj', 'SahniPandharibaiJawahar', 'KaulShyamaRaja', 'GosaviNaliniJagdeepNandaDurga', 'KhoteDaisy', 'IraniShivrajBipin', 'GuptaAnwar', 'HussainIndira', '1957', 'Long', 'Movie', 'Drama', 'Not', 'Adult', '4']",bhabhi balraj sahnipandharibaijawahar kaulshyamaraja gosavinalinijagdeepnandadurga khotedaisy iranishivrajbipin guptaanwar hussainindira 1957 long movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4133,tt0050870,Pyaasa  Guru DuttWaheeda RehmanMala SinhaRehmanJohnny WalkerKumkumLeela MishraShyamMehmoodRadheshyamTun TunMaya DassMoni ChatterjeeAshita 1957 Regular Movie DramaMusicalRomance Not Adult 1,"['Pyaasa', 'Guru', 'DuttWaheeda', 'RehmanMala', 'SinhaRehmanJohnny', 'WalkerKumkumLeela', 'MishraShyamMehmoodRadheshyamTun', 'TunMaya', 'DassMoni', 'ChatterjeeAshita', '1957', 'Regular', 'Movie', 'DramaMusicalRomance', 'Not', 'Adult', '1']",pyaasa guru duttwaheeda rehmanmala sinharehmanjohnny walkerkumkumleela mishrashyammehmoodradheshyamtun tunmaya dassmoni chatterjeeashita 1957 regular movie dramamusicalromance not adult 1,[0. 0. 0. ... 0. 0. 0.]
4134,tt0051117,Tumsa Nahin Dekha  Shammi KapoorAmeetaPranRaj MehraBM VyasSheela VazKanu RoyRam AvtarSK SinghAnjali DeviRajendraMB ShettySL Puri 1957 Long Movie MusicalRomance Not Adult 4,"['Tumsa', 'Nahin', 'Dekha', 'Shammi', 'KapoorAmeetaPranRaj', 'MehraBM', 'VyasSheela', 'VazKanu', 'RoyRam', 'AvtarSK', 'SinghAnjali', 'DeviRajendraMB', 'ShettySL', 'Puri', '1957', 'Long', 'Movie', 'MusicalRomance', 'Not', 'Adult', '4']",tumsa nahin dekha shammi kapoorameetapranraj mehrabm vyassheela vazkanu royram avtarsk singhanjali devirajendramb shettysl puri 1957 long movie musicalromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
4135,tt0050734,Musafir  ShekharSuchitra SenBipin GuptaDurga KhoteKishore KumarNasir HussainNirupa RoyDilip KumarUsha KiranPaul MahendraDaisy IraniDavid AbrahamMohan ChotiRajlakshmi Devi 1957 Regular Movie Drama Not Adult 2,"['Musafir', 'ShekharSuchitra', 'SenBipin', 'GuptaDurga', 'KhoteKishore', 'KumarNasir', 'HussainNirupa', 'RoyDilip', 'KumarUsha', 'KiranPaul', 'MahendraDaisy', 'IraniDavid', 'AbrahamMohan', 'ChotiRajlakshmi', 'Devi', '1957', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '2']",musafir shekharsuchitra senbipin guptadurga khotekishore kumarnasir hussainnirupa roydilip kumarusha kiranpaul mahendradaisy iranidavid abrahammohan chotirajlakshmi devi 1957 regular movie drama not adult 2,[0. 0. 0. ... 0. 0. 0.]
4136,tt0137341,Ab Dilli Dur Nahin  Master RomiSulochana LatkarLala YaqoobAnwar HussainMotilalNand KishoreJagdeepBaij SharmaCS DubeyShivaji RathoreOm Prakash MehraManohar GirMohan ChotiSuraj Prakash 1957 Regular Movie Drama Not Adult 4,"['Ab', 'Dilli', 'Dur', 'Nahin', 'Master', 'RomiSulochana', 'LatkarLala', 'YaqoobAnwar', 'HussainMotilalNand', 'KishoreJagdeepBaij', 'SharmaCS', 'DubeyShivaji', 'RathoreOm', 'Prakash', 'MehraManohar', 'GirMohan', 'ChotiSuraj', 'Prakash', '1957', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",ab dilli dur nahin master romisulochana latkarlala yaqoobanwar hussainmotilalnand kishorejagdeepbaij sharmacs dubeyshivaji rathoreom prakash mehramanohar girmohan chotisuraj prakash 1957 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4137,tt0050956,Sharada  Raj KapoorMeena KumariShyamaAnita GuhaAghaGopeRaj MehraManoramaRandhirVinod MehraRajan HaksarWM KhanMirajkarUma Khosla 1957 Regular Movie DramaMusicalRomance Not Adult 4,"['Sharada', 'Raj', 'KapoorMeena', 'KumariShyamaAnita', 'GuhaAghaGopeRaj', 'MehraManoramaRandhirVinod', 'MehraRajan', 'HaksarWM', 'KhanMirajkarUma', 'Khosla', '1957', 'Regular', 'Movie', 'DramaMusicalRomance', 'Not', 'Adult', '4']",sharada raj kapoormeena kumarishyamaanita guhaaghagoperaj mehramanoramarandhirvinod mehrarajan haksarwm khanmirajkaruma khosla 1957 regular movie dramamusicalromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
4138,tt0157524,Dekh Kabira Roya  Anita GuhaAnoop KumarJawahar KaulAmeetaDaljeetShubha KhoteShivrajPraveen PaulRirkoo 1957 Regular Movie ComedyRomance Not Adult 4,"['Dekh', 'Kabira', 'Roya', 'Anita', 'GuhaAnoop', 'KumarJawahar', 'KaulAmeetaDaljeetShubha', 'KhoteShivrajPraveen', 'PaulRirkoo', '1957', 'Regular', 'Movie', 'ComedyRomance', 'Not', 'Adult', '4']",dekh kabira roya anita guhaanoop kumarjawahar kaulameetadaljeetshubha khoteshivrajpraveen paulrirkoo 1957 regular movie comedyromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
4139,tt0215743,Ek Gaon Ki Kahani  Talat MahmoodMala SinhaIS JoharBipin GuptaAbhi BhattacharyaNirupa RoyLalita Pawar 1957 Regular Movie Drama Not Adult 4,"['Ek', 'Gaon', 'Ki', 'Kahani', 'Talat', 'MahmoodMala', 'SinhaIS', 'JoharBipin', 'GuptaAbhi', 'BhattacharyaNirupa', 'RoyLalita', 'Pawar', '1957', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",ek gaon ki kahani talat mahmoodmala sinhais joharbipin guptaabhi bhattacharyanirupa roylalita pawar 1957 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4140,tt0050587,Kath Putli  VyjayanthimalaBalraj SahniKamala KumariJawahar KaulSheila KashmiriCS DubeyLaxman RaoJharnaPoonamJagat PalShyam KumarRobertVijay 1957 Long Movie DramaFamily Not Adult 4,"['Kath', 'Putli', 'VyjayanthimalaBalraj', 'SahniKamala', 'KumariJawahar', 'KaulSheila', 'KashmiriCS', 'DubeyLaxman', 'RaoJharnaPoonamJagat', 'PalShyam', 'KumarRobertVijay', '1957', 'Long', 'Movie', 'DramaFamily', 'Not', 'Adult', '4']",kath putli vyjayanthimalabalraj sahnikamala kumarijawahar kaulsheila kashmirics dubeylaxman raojharnapoonamjagat palshyam kumarrobertvijay 1957 long movie dramafamily not adult 4,[0. 0. 0. ... 0. 0. 0.]
4141,tt0269344,Hum Panchhi Ek Daal Ke  Master RomiSatish VyasDaisy IraniJagdeepMohan ChotiGhanshyamKuthiravattam PappuDavid AbrahamMarutiMuradNiranjan SharmaBM VyasKrishnakantVD Puranik 1957 Regular Movie Drama Not Adult 4,"['Hum', 'Panchhi', 'Ek', 'Daal', 'Ke', 'Master', 'RomiSatish', 'VyasDaisy', 'IraniJagdeepMohan', 'ChotiGhanshyamKuthiravattam', 'PappuDavid', 'AbrahamMarutiMuradNiranjan', 'SharmaBM', 'VyasKrishnakantVD', 'Puranik', '1957', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",hum panchhi ek daal ke master romisatish vyasdaisy iranijagdeepmohan chotighanshyamkuthiravattam pappudavid abrahammarutimuradniranjan sharmabm vyaskrishnakantvd puranik 1957 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4142,tt0274477,Dushman  Dev AnandUsha KiranPrabhu DayalRadhakrishanKumkumMaster RomiManjuChand BurkeMinoo Mumtaz 1957 Regular Movie Drama Not Adult 4,"['Dushman', 'Dev', 'AnandUsha', 'KiranPrabhu', 'DayalRadhakrishanKumkumMaster', 'RomiManjuChand', 'BurkeMinoo', 'Mumtaz', '1957', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",dushman dev anandusha kiranprabhu dayalradhakrishankumkummaster romimanjuchand burkeminoo mumtaz 1957 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4143,tt0274353,Baarish  Dev AnandNutanAnwar HussainNana PalsikarMadan PuriLalita PawarKumkumMehmoodJagdish SethiKumud Tripathi 1957 Regular Movie CrimeDramaRomance Not Adult 4,"['Baarish', 'Dev', 'AnandNutanAnwar', 'HussainNana', 'PalsikarMadan', 'PuriLalita', 'PawarKumkumMehmoodJagdish', 'SethiKumud', 'Tripathi', '1957', 'Regular', 'Movie', 'CrimeDramaRomance', 'Not', 'Adult', '4']",baarish dev anandnutananwar hussainnana palsikarmadan purilalita pawarkumkummehmoodjagdish sethikumud tripathi 1957 regular movie crimedramaromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
4144,tt0050757,Nau Do Gyarah  Dev AnandKalpana KartikShashikalaJeevanMadan PuriLalita PawarRashid Khan 1957 Long Movie ComedyRomanceThriller Not Adult 4,"['Nau', 'Do', 'Gyarah', 'Dev', 'AnandKalpana', 'KartikShashikalaJeevanMadan', 'PuriLalita', 'PawarRashid', 'Khan', '1957', 'Long', 'Movie', 'ComedyRomanceThriller', 'Not', 'Adult', '4']",nau do gyarah dev anandkalpana kartikshashikalajeevanmadan purilalita pawarrashid khan 1957 long movie comedyromancethriller not adult 4,[0. 0. 0. ... 0. 0. 0.]
4145,tt0050820,Pardesi  Prithviraj KapoorBalraj SahniNargisPadmini 1957 Long Movie AdventureHistory Not Adult 4,"['Pardesi', 'Prithviraj', 'KapoorBalraj', 'SahniNargisPadmini', '1957', 'Long', 'Movie', 'AdventureHistory', 'Not', 'Adult', '4']",pardesi prithviraj kapoorbalraj sahninargispadmini 1957 long movie adventurehistory not adult 4,[0. 0. 0. ... 0. 0. 0.]
4146,tt0243447,NausherwanEAdil  Sohrab ModiRaaj KumarMala SinhaAghaBipin GuptaMuradShammi 1957 Regular Movie ActionAdventureDrama Not Adult 4,"['NausherwanEAdil', 'Sohrab', 'ModiRaaj', 'KumarMala', 'SinhaAghaBipin', 'GuptaMuradShammi', '1957', 'Regular', 'Movie', 'ActionAdventureDrama', 'Not', 'Adult', '4']",nausherwaneadil sohrab modiraaj kumarmala sinhaaghabipin guptamuradshammi 1957 regular movie actionadventuredrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4147,tt0267701,Mai Baap  Balraj SahniShyamaRaj MehraNasir HussainJohnny WalkerMinoo Mumtaz 1957 Regular Movie ComedyDrama Not Adult 4,"['Mai', 'Baap', 'Balraj', 'SahniShyamaRaj', 'MehraNasir', 'HussainJohnny', 'WalkerMinoo', 'Mumtaz', '1957', 'Regular', 'Movie', 'ComedyDrama', 'Not', 'Adult', '4']",mai baap balraj sahnishyamaraj mehranasir hussainjohnny walkerminoo mumtaz 1957 regular movie comedydrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4148,tt0257209,Suvarna Sundari  Akkineni Nageshwara RaoAnjali DeviSeeta Rama Anjaneyulu ChilakalapudiRajanalaRajasulochanaRelangi VenkatramaiahBabjiRamana ReddyBalkrishnaKanchanaSivaram PeketiGirijaGummadiSaroja EV 1957 Long Movie DramaMusical Not Adult 4,"['Suvarna', 'Sundari', 'Akkineni', 'Nageshwara', 'RaoAnjali', 'DeviSeeta', 'Rama', 'Anjaneyulu', 'ChilakalapudiRajanalaRajasulochanaRelangi', 'VenkatramaiahBabjiRamana', 'ReddyBalkrishnaKanchanaSivaram', 'PeketiGirijaGummadiSaroja', 'EV', '1957', 'Long', 'Movie', 'DramaMusical', 'Not', 'Adult', '4']",suvarna sundari akkineni nageshwara raoanjali deviseeta rama anjaneyulu chilakalapudirajanalarajasulochanarelangi venkatramaiahbabjiramana reddybalkrishnakanchanasivaram peketigirijagummadisaroja ev 1957 long movie dramamusical not adult 4,[0. 0. 0. ... 0. 0. 0.]
4149,tt0049041,CID  Dev AnandShakilaJohnny WalkerKN SinghKumkumBir SakujaMinoo MumtazMehmoodTun TunJagdish RajSheela VazPrabhu DayalRamesh SharmaPaul Sharma 1956 Regular Movie ActionCrimeMusical Not Adult 4,"['CID', 'Dev', 'AnandShakilaJohnny', 'WalkerKN', 'SinghKumkumBir', 'SakujaMinoo', 'MumtazMehmoodTun', 'TunJagdish', 'RajSheela', 'VazPrabhu', 'DayalRamesh', 'SharmaPaul', 'Sharma', '1956', 'Regular', 'Movie', 'ActionCrimeMusical', 'Not', 'Adult', '4']",cid dev anandshakilajohnny walkerkn singhkumkumbir sakujaminoo mumtazmehmoodtun tunjagdish rajsheela vazprabhu dayalramesh sharmapaul sharma 1956 regular movie actioncrimemusical not adult 4,[0. 0. 0. ... 0. 0. 0.]
4150,tt0049072,Chori Chori  NargisRaj KapoorGopeMaster BhagwanPranDavid AbrahamMukriRaj MehraIndira BansalAmir BanuRajasulochanaNeelamJohnny Walker 1956 Long Movie MusicalRomance Not Adult 2,"['Chori', 'Chori', 'NargisRaj', 'KapoorGopeMaster', 'BhagwanPranDavid', 'AbrahamMukriRaj', 'MehraIndira', 'BansalAmir', 'BanuRajasulochanaNeelamJohnny', 'Walker', '1956', 'Long', 'Movie', 'MusicalRomance', 'Not', 'Adult', '2']",chori chori nargisraj kapoorgopemaster bhagwanprandavid abrahammukriraj mehraindira bansalamir banurajasulochananeelamjohnny walker 1956 long movie musicalromance not adult 2,[0. 0. 0. ... 0. 0. 0.]
4151,tt0048987,Basant Bahar  Bharat BhushanNimmiKumkumManmohan KrishnaParsuramChand BurkeShyam KumarSK PremBabu RajeSB NayampalliIndiraChandrashekharLeela Chitnis 1956 Regular Movie DramaMusicalRomance Not Adult 4,"['Basant', 'Bahar', 'Bharat', 'BhushanNimmiKumkumManmohan', 'KrishnaParsuramChand', 'BurkeShyam', 'KumarSK', 'PremBabu', 'RajeSB', 'NayampalliIndiraChandrashekharLeela', 'Chitnis', '1956', 'Regular', 'Movie', 'DramaMusicalRomance', 'Not', 'Adult', '4']",basant bahar bharat bhushannimmikumkummanmohan krishnaparsuramchand burkeshyam kumarsk prembabu rajesb nayampalliindirachandrashekharleela chitnis 1956 regular movie dramamusicalromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
4152,tt0049549,New Delhi  Kishore KumarVyjayanthimalaJabeen JalilPrabhu DayalNasir HussainNana PalsikarDhumalBrahm BhardwajRadhakrishanMumtaz BegumMirza MusharrafSaritaRamlalShyamlal 1956 Long Movie ComedyDramaMusical Not Adult 4,"['New', 'Delhi', 'Kishore', 'KumarVyjayanthimalaJabeen', 'JalilPrabhu', 'DayalNasir', 'HussainNana', 'PalsikarDhumalBrahm', 'BhardwajRadhakrishanMumtaz', 'BegumMirza', 'MusharrafSaritaRamlalShyamlal', '1956', 'Long', 'Movie', 'ComedyDramaMusical', 'Not', 'Adult', '4']",new delhi kishore kumarvyjayanthimalajabeen jalilprabhu dayalnasir hussainnana palsikardhumalbrahm bhardwajradhakrishanmumtaz begummirza musharrafsaritaramlalshyamlal 1956 long movie comedydramamusical not adult 4,[0. 0. 0. ... 0. 0. 0.]
4153,tt0129331,Raj Hath  MadhubalaPradeep KumarUlhasSohrab ModiMuradKammoPandeyJagdish KanwalSheikhBaij SharmaTun TunSadat AliGulnarMunshi 1956 Regular Movie AdventureDramaRomance Not Adult 4,"['Raj', 'Hath', 'MadhubalaPradeep', 'KumarUlhasSohrab', 'ModiMuradKammoPandeyJagdish', 'KanwalSheikhBaij', 'SharmaTun', 'TunSadat', 'AliGulnarMunshi', '1956', 'Regular', 'Movie', 'AdventureDramaRomance', 'Not', 'Adult', '4']",raj hath madhubalapradeep kumarulhassohrab modimuradkammopandeyjagdish kanwalsheikhbaij sharmatun tunsadat aligulnarmunshi 1956 regular movie adventuredramaromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
4154,tt0049175,EkHiRasta  Ashok KumarMeena KumariSunil DuttJeevanYashodra KatjuShreenathRavikantManek KapoorUma DuttOmiNazir KashmiriRadhakrishanKumkumRadhika 1956 Long Movie Drama Not Adult 4,"['EkHiRasta', 'Ashok', 'KumarMeena', 'KumariSunil', 'DuttJeevanYashodra', 'KatjuShreenathRavikantManek', 'KapoorUma', 'DuttOmiNazir', 'KashmiriRadhakrishanKumkumRadhika', '1956', 'Long', 'Movie', 'Drama', 'Not', 'Adult', '4']",ekhirasta ashok kumarmeena kumarisunil duttjeevanyashodra katjushreenathravikantmanek kapooruma duttominazir kashmiriradhakrishankumkumradhika 1956 long movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4155,tt0384608,Toofan Aur Deeya  Satish VyasNandaRajendra KumarVatsala DeshmukhShanta KumariKrishan KumarKeshavrao Date 1956 Regular Movie DramaFamily Not Adult 4,"['Toofan', 'Aur', 'Deeya', 'Satish', 'VyasNandaRajendra', 'KumarVatsala', 'DeshmukhShanta', 'KumariKrishan', 'KumarKeshavrao', 'Date', '1956', 'Regular', 'Movie', 'DramaFamily', 'Not', 'Adult', '4']",toofan aur deeya satish vyasnandarajendra kumarvatsala deshmukhshanta kumarikrishan kumarkeshavrao date 1956 regular movie dramafamily not adult 4,[0. 0. 0. ... 0. 0. 0.]
4156,tt0259214,BhaiBhai  Ashok KumarKishore KumarNimmiNirupa RoyShyamaDavid AbrahamOm PrakashMaster ChhotuKesariShivrajMaster ArunBabu 1956 Long Movie Drama Not Adult 4,"['BhaiBhai', 'Ashok', 'KumarKishore', 'KumarNimmiNirupa', 'RoyShyamaDavid', 'AbrahamOm', 'PrakashMaster', 'ChhotuKesariShivrajMaster', 'ArunBabu', '1956', 'Long', 'Movie', 'Drama', 'Not', 'Adult', '4']",bhaibhai ashok kumarkishore kumarnimminirupa royshyamadavid abrahamom prakashmaster chhotukesarishivrajmaster arunbabu 1956 long movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4157,tt0049243,Funtoosh  Dev AnandSheila RamaniKN SinghHammadBhagwan SinhaJagdish RajAbu BakerBhimji BhaiIndiraKrishan DhawanKumkum 1956 Regular Movie ComedyDrama Not Adult 4,"['Funtoosh', 'Dev', 'AnandSheila', 'RamaniKN', 'SinghHammadBhagwan', 'SinhaJagdish', 'RajAbu', 'BakerBhimji', 'BhaiIndiraKrishan', 'DhawanKumkum', '1956', 'Regular', 'Movie', 'ComedyDrama', 'Not', 'Adult', '4']",funtoosh dev anandsheila ramanikn singhhammadbhagwan sinhajagdish rajabu bakerbhimji bhaiindirakrishan dhawankumkum 1956 regular movie comedydrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4158,tt0227982,26Jan  Unknown 1956 Regular Movie Action Not Adult 4,"['26Jan', 'Unknown', '1956', 'Regular', 'Movie', 'Action', 'Not', 'Adult', '4']",26jan unknown 1956 regular movie action not adult 4,[0. 0. 0. ... 0. 0. 0.]
4159,tt0231078,Aan Baan  AjitNalini JaywantMahipalPran 1956 Regular Movie Romance Not Adult 5,"['Aan', 'Baan', 'AjitNalini', 'JaywantMahipalPran', '1956', 'Regular', 'Movie', 'Romance', 'Not', 'Adult', '5']",aan baan ajitnalini jaywantmahipalpran 1956 regular movie romance not adult 5,[0. 0. 0. ... 0. 0. 0.]
4160,tt0155541,Bhagam Bhag  Kishore KumarShashikalaSmriti BiswasMaster BhagwanBadri PrasadBaburao PahelwanVasantraoMirajkarParsuramSachin GhoshSalviBela BoseUsha ShuklaKanchanamala 1956 Regular Movie ActionComedyCrime Not Adult 4,"['Bhagam', 'Bhag', 'Kishore', 'KumarShashikalaSmriti', 'BiswasMaster', 'BhagwanBadri', 'PrasadBaburao', 'PahelwanVasantraoMirajkarParsuramSachin', 'GhoshSalviBela', 'BoseUsha', 'ShuklaKanchanamala', '1956', 'Regular', 'Movie', 'ActionComedyCrime', 'Not', 'Adult', '4']",bhagam bhag kishore kumarshashikalasmriti biswasmaster bhagwanbadri prasadbaburao pahelwanvasantraomirajkarparsuramsachin ghoshsalvibela boseusha shuklakanchanamala 1956 regular movie actioncomedycrime not adult 4,[0. 0. 0. ... 0. 0. 0.]
4161,tt0049138,Devta  VyjayanthimalaAnjali DeviGemini GanesanKamala KumariNambiarKrishna KumariIndiraRoop KumarBipin GuptaAgha 1956 Long Movie AdventureDrama Not Adult 4,"['Devta', 'VyjayanthimalaAnjali', 'DeviGemini', 'GanesanKamala', 'KumariNambiarKrishna', 'KumariIndiraRoop', 'KumarBipin', 'GuptaAgha', '1956', 'Long', 'Movie', 'AdventureDrama', 'Not', 'Adult', '4']",devta vyjayanthimalaanjali devigemini ganesankamala kumarinambiarkrishna kumariindiraroop kumarbipin guptaagha 1956 long movie adventuredrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4162,tt0325527,Hatimtai  Paidi JairajKrishna KumariShakilaSheikhSN Tripathi 1956 Regular Movie AdventureFantasy Not Adult 4,"['Hatimtai', 'Paidi', 'JairajKrishna', 'KumariShakilaSheikhSN', 'Tripathi', '1956', 'Regular', 'Movie', 'AdventureFantasy', 'Not', 'Adult', '4']",hatimtai paidi jairajkrishna kumarishakilasheikhsn tripathi 1956 regular movie adventurefantasy not adult 4,[0. 0. 0. ... 0. 0. 0.]
4163,tt0139303,Halaku  PranMeena KumariAjitRaj MehraHelenMinoo MumtazSunderShammiVeena 1956 Regular Movie ActionAdventureDrama Not Adult 4,"['Halaku', 'PranMeena', 'KumariAjitRaj', 'MehraHelenMinoo', 'MumtazSunderShammiVeena', '1956', 'Regular', 'Movie', 'ActionAdventureDrama', 'Not', 'Adult', '4']",halaku pranmeena kumariajitraj mehrahelenminoo mumtazsundershammiveena 1956 regular movie actionadventuredrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4164,tt0231763,Ham Sab Chor Hain  IS JoharMajnuShammi KapoorNalini JaywantBadri PrasadPranAmeetaRam AvtarK NarulaRajendra NathNarbada ShankarMirajkarShakuntalaMumtaz Begum 1956 Regular Movie Comedy Not Adult 4,"['Ham', 'Sab', 'Chor', 'Hain', 'IS', 'JoharMajnuShammi', 'KapoorNalini', 'JaywantBadri', 'PrasadPranAmeetaRam', 'AvtarK', 'NarulaRajendra', 'NathNarbada', 'ShankarMirajkarShakuntalaMumtaz', 'Begum', '1956', 'Regular', 'Movie', 'Comedy', 'Not', 'Adult', '4']",ham sab chor hain is joharmajnushammi kapoornalini jaywantbadri prasadpranameetaram avtark narularajendra nathnarbada shankarmirajkarshakuntalamumtaz begum 1956 regular movie comedy not adult 4,[0. 0. 0. ... 0. 0. 0.]
4165,tt0268384,Inspector  Ashok KumarGeeta BaliMehmoodPranKN SinghNasir HussainAchala SachdevPratima Devi 1957 Regular Movie Action Not Adult 4,"['Inspector', 'Ashok', 'KumarGeeta', 'BaliMehmoodPranKN', 'SinghNasir', 'HussainAchala', 'SachdevPratima', 'Devi', '1957', 'Regular', 'Movie', 'Action', 'Not', 'Adult', '4']",inspector ashok kumargeeta balimehmoodprankn singhnasir hussainachala sachdevpratima devi 1957 regular movie action not adult 4,[0. 0. 0. ... 0. 0. 0.]
4166,tt0049412,Kismet Ka Khel  Sunil DuttVyjayanthimalaBegum ParaKamaljit SinghShreenathYashodra KatjuBhudo AdvaniJagdish KamalMoni ChatterjeeMoolchand 1956 Regular Movie ActionCrimeDrama Not Adult 4,"['Kismet', 'Ka', 'Khel', 'Sunil', 'DuttVyjayanthimalaBegum', 'ParaKamaljit', 'SinghShreenathYashodra', 'KatjuBhudo', 'AdvaniJagdish', 'KamalMoni', 'ChatterjeeMoolchand', '1956', 'Regular', 'Movie', 'ActionCrimeDrama', 'Not', 'Adult', '4']",kismet ka khel sunil duttvyjayanthimalabegum parakamaljit singhshreenathyashodra katjubhudo advanijagdish kamalmoni chatterjeemoolchand 1956 regular movie actioncrimedrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
4167,tt0049071,Chhoo Mantar  Karan DewanJohnny WalkerShyamaAnita GuhaRaj MehraGajanan JagirdarAmarSN Banerjee 1956 Regular Movie Comedy Not Adult 4,"['Chhoo', 'Mantar', 'Karan', 'DewanJohnny', 'WalkerShyamaAnita', 'GuhaRaj', 'MehraGajanan', 'JagirdarAmarSN', 'Banerjee', '1956', 'Regular', 'Movie', 'Comedy', 'Not', 'Adult', '4']",chhoo mantar karan dewanjohnny walkershyamaanita guharaj mehragajanan jagirdaramarsn banerjee 1956 regular movie comedy not adult 4,[0. 0. 0. ... 0. 0. 0.]
4168,tt0049378,Jagte Raho  Pradeep KumarSumitra DeviSmriti BiswasPahadi SanyalSulochana ChatterjeeDaisy IraniNemoMotilalNana PalsikarIftekharVikram KapoorMoni ChatterjeeParsuramBhupendra Kapoor 1956 Long Movie ComedyDrama Not Adult 2,"['Jagte', 'Raho', 'Pradeep', 'KumarSumitra', 'DeviSmriti', 'BiswasPahadi', 'SanyalSulochana', 'ChatterjeeDaisy', 'IraniNemoMotilalNana', 'PalsikarIftekharVikram', 'KapoorMoni', 'ChatterjeeParsuramBhupendra', 'Kapoor', '1956', 'Long', 'Movie', 'ComedyDrama', 'Not', 'Adult', '2']",jagte raho pradeep kumarsumitra devismriti biswaspahadi sanyalsulochana chatterjeedaisy iraninemomotilalnana palsikariftekharvikram kapoormoni chatterjeeparsurambhupendra kapoor 1956 long movie comedydrama not adult 2,[0. 0. 0. ... 0. 0. 0.]
4169,tt0374154,Rangin Raaten  Geeta BaliShammi KapoorNaziraPesi PatelMala SinhaRohit Tony 1956 Regular Movie Romance Not Adult 4,"['Rangin', 'Raaten', 'Geeta', 'BaliShammi', 'KapoorNaziraPesi', 'PatelMala', 'SinhaRohit', 'Tony', '1956', 'Regular', 'Movie', 'Romance', 'Not', 'Adult', '4']",rangin raaten geeta balishammi kapoornazirapesi patelmala sinharohit tony 1956 regular movie romance not adult 4,[0. 0. 0. ... 0. 0. 0.]
4170,tt0047439,Sailaab  Ram SinghGeeta BaliSmriti BiswasAbhi BhattacharyaBipin Gupta 1956 Regular Movie DramaFamily Not Adult 4,"['Sailaab', 'Ram', 'SinghGeeta', 'BaliSmriti', 'BiswasAbhi', 'BhattacharyaBipin', 'Gupta', '1956', 'Regular', 'Movie', 'DramaFamily', 'Not', 'Adult', '4']",sailaab ram singhgeeta balismriti biswasabhi bhattacharyabipin gupta 1956 regular movie dramafamily not adult 4,[0. 0. 0. ... 0. 0. 0.]
4171,tt0131852,Azaad  Dilip KumarMeena KumariPranRaj MehraMuradOm PrakashAchala SachdevShammiS NazirBadri PrasadRandhir 1955 Long Movie ActionAdventureComedy Not Adult 4,"['Azaad', 'Dilip', 'KumarMeena', 'KumariPranRaj', 'MehraMuradOm', 'PrakashAchala', 'SachdevShammiS', 'NazirBadri', 'PrasadRandhir', '1955', 'Long', 'Movie', 'ActionAdventureComedy', 'Not', 'Adult', '4']",azaad dilip kumarmeena kumaripranraj mehramuradom prakashachala sachdevshammis nazirbadri prasadrandhir 1955 long movie actionadventurecomedy not adult 4,[0. 0. 0. ... 0. 0. 0.]
