Sr.no,imdb_id,original_title,actors,is_adult,year_of_release,runtime,genres,review
1379,tt0416120,Police Force: An Inside Story,"Akshay Kumar,Raveena Tandon,Amrish Puri,Mohan Joshi,Govind Namdeo,Alok Nath,S.M. Zaheer,Raj Babbar,Ashalata Wabgaonkar,Achyut Potdar,Jaspal Sandhu,",Not Adult,2004,Regular Movie,"Action,Crime,Drama",5
1380,tt0396782,Paisa Vasool,"Manisha Koirala,Sushmita Sen,Sushant Singh,",Not Adult,2004,Regular Movie,Comedy,5
1381,tt0430480,Popcorn Khao! Mast Ho Jao,"Akshay Kapoor,Tanishaa Mukerji,Yash Tonk,Deepak Tijori,Kabir Sadanand,",Not Adult,2004,Regular Movie,"Comedy,Drama,Romance",5
1382,tt0418096,Rakht,"Sanjay Dutt,Sunil Shetty,Bipasha Basu,Dino Morea,Himanshu Malik,Amrita Arora,Neha Dhupia,Rajat Bedi,Payal Rohatgi,Sharat Saxena,Sachin Khedekar,Shivaji Satam,Yana Gupta,Atul Kale,",Not Adult,2004,Long Movie,"Horror,Thriller",5
1383,tt0405266,Raincoat,"Ajay Devgn,Aishwarya Rai Bachchan,Annu Kapoor,Mouli Ganguly,Pradip Adhikari,Kailash Koppikar,Kameshwar Mishra,Dilip Patra,Surekha Sikri,Sameer Dharmadhikari,",Not Adult,2004,Regular Movie,"Drama,Romance",1
1384,tt0366985,Rudraksh,"Sanjay Dutt,Bipasha Basu,Sunil Shetty,Isha Koppikar,Kabir Bedi,Raj Zutshi,Amitabh Bachchan,",Not Adult,2004,Regular Movie,"Action,Fantasy,Sci-Fi",5
1385,tt0414503,Shaadi Ka Laddoo,"Sanjay Suri,Mandira Bedi,Aashish Chaudhary,Divya Dutta,Samita Bangargi,Sameer Malhotra,",Not Adult,2004,Regular Movie,Comedy,4
1386,tt0411815,Run,"Abhishek Bachchan,Bhoomika Chawla,Mahesh Manjrekar,Vijay Raaz,Mukesh Rishi,Anjan Srivastav,Goga Kapoor,Mukul Agarwal,Shweta Menon,Neelu Kohli,Anushka Shetty,Snehal,Shafi,Aadil,",Not Adult,2004,Regular Movie,"Action,Comedy,Drama",5
1387,tt0423087,Rok Sako To Rok Lo,"Sunny Deol,Yash Pandit,Manjari Fadnnis,Carran Kapur,Aparna Kumar,Ram Menon,Karun Punchi,Abbas Saria,Ajay Sheoparna,Jehan Hillowalla,Shreya Das,Shriya Saran,Namrata Shirodkar,Deepti Bhatnagar,",Not Adult,2004,Regular Movie,"Adventure,Musical,Romance",5
1388,tt0402606,Suno Sasurjee,"Aftab Shivdasani,Ameesha Patel,Gulshan Grover,Asrani,Shashi Sharma,Achala Sachdev,Kunickaa Sadanand,Shakti Kapoor,Razak Khan,Divyaa Dwivedi,Kader Khan,Dinesh Hingoo,Mushtaq Khan,Bobby Sainy,",Not Adult,2004,Long Movie,"Action,Comedy,Musical",5
1389,tt0367110,Swades: We the People,"Shah Rukh Khan,Gayatri Joshi,Kishori Ballal,Smit Sheth,Lekh Tandon,Rajesh Vivek,Daya Shankar Pandey,Farrukh Jaffar,Vishnudutt Gaur,Raja Awasthi,Vishwa Mohan Badola,Bhim Vakani,Rahul Vohra,Rajesh Balwani,",Not Adult,2004,Long Movie,Drama,1
1390,tt0435437,Taarzan: The Wonder Car,"Vatsal Sheth,Ayesha Takia,Ajay Devgn,Farida Jalal,Pankaj Dheer,Sadashiv Amrapurkar,Shakti Kapoor,Mukesh Tiwari,Amrish Puri,Gulshan Grover,Rajpal Yadav,Deepak Shirke,",Not Adult,2004,Long Movie,"Action,Fantasy,Thriller",5
1391,tt0415943,Nothing But Life,"Madhavan,Kaveri,Sreenivasan,Nazzer,Innocent,Neha Pendse,",Not Adult,2004,Regular Movie,"Comedy,Drama",4
1392,tt0410591,Shart: The Challenge,"Tusshar Kapoor,Gracy Singh,Amrita Arora,Anupam Kher,Prakash Raj,Himani Shivpuri,Rajpal Yadav,Ameesha Patel,Pawan Kalyan,Vrajesh Hirjee,Shakti Kapoor,",Not Adult,2004,Regular Movie,"Drama,Romance",5
1393,tt0430702,Tumsa Nahin Dekha,"Emraan Hashmi,Dia Mirza,Anupam Kher,Sharat Saxena,Surekha Sikri,Uday Tikekar,Pooja Bharti,Avtar Gill,Atul Parchure,Rana Jung Bahadur,Shabnam,Raja Vaid,Sundeep Sharma,Ashok,",Not Adult,2004,Regular Movie,"Musical,Romance",5
1394,tt0416282,Vaastu Shastra,"Vicky Ahuja,J.D. Chakravarthi,Ahsaas Channa,Peeya Rai Chowdhary,Zakir Hussain,Rasika Joshi,Purab Kohli,Bansaree Madhani,Meghna Malik,Rafiqa,Sushmita Sen,Chintan Atul Shah,Sayaji Shinde,",Not Adult,2004,Regular Movie,"Horror,Mystery",5
1395,tt0385351,Yeh Lamhe Judaai Ke,"Shah Rukh Khan,Raveena Tandon,Navneet Nishan,Avtar Gill,",Not Adult,2004,Regular Movie,"Drama,Mystery,Romance",5
1396,tt0410954,Sheen,"Tarun Arora,Sheen,",Not Adult,2004,Regular Movie,"Action,Drama",4
1397,tt0306228,Where's the Party Yaar?,"Diwakar Pathak,Sunil Malhotra,Indravadan Tridevi,Arun Bakshi,Ulka Amin,Shaan Puri,Kal Penn,Ankur Patel,Tan Tu,Prakash Desai,Mousami Dave,Indi Wijay,M. Kabir,Charlie Flynn,",Not Adult,2003,Regular Movie,Comedy,5
1398,tt0420250,Thoda Tum Badlo Thoda Hum,"Arya Babbar,Shriya Saran,",Not Adult,2004,Regular Movie,"Drama,Romance",4
1399,tt0254481,Koi... Mil Gaya,"Rekha,Hrithik Roshan,Preity Zinta,Rakesh Roshan,Prem Chopra,Rajat Bedi,Johnny Lever,Mukesh Rishi,Anuj Pandit,Mohit Makkad,Jai Choksi,Omkar Purohit,Hansika Motwani,Pranita Bishnoi,",Not Adult,2003,Long Movie,"Action,Drama,Romance",3
1400,tt0347304,Kal Ho Naa Ho,"Shah Rukh Khan,Preity Zinta,Saif Ali Khan,Jaya Bachchan,Sushma Seth,Reema Lagoo,Lillete Dubey,Delnaaz Irani,Rani Mukerji,Sonali Bendre,Michael Pinkhas,Sanjay Kapoor,Sulabha Arya,Athit Naik,",Not Adult,2003,Long Movie,"Comedy,Drama,Romance",1
1401,tt0435390,Shukriya: Till Death Do Us Apart,"Anupam Kher,Aftab Shivdasani,Shriya Saran,Indraneel,Rati Agnihotri,Rana Jung Bahadur,",Not Adult,2004,Regular Movie,"Drama,Family,Musical",4
1402,tt0346723,Chalte Chalte,"Shah Rukh Khan,Rani Mukerji,Jas Arora,Satish Shah,Jayshree T.,Rajeev Verma,Lillete Dubey,Johnny Lever,Jameel Khan,Suresh Menon,Haidar Ali,Suresh Bhagwat,Dinyar Tirandaz,Masood Akhtar,",Not Adult,2003,Long Movie,"Drama,Romance",3
1403,tt0347167,The Hero: Love Story of a Spy,"Sunny Deol,Preity Zinta,Priyanka Chopra,Amrish Puri,Kabir Bedi,Parvin Dabas,Rajpal Yadav,Yvonne Maverick,",Not Adult,2003,Long Movie,"Action,Adventure,Drama",3
1404,tt0337578,Baghban,"Amitabh Bachchan,Hema Malini,Salman Khan,Mahima Chaudhry,Aman Verma,Samir Soni,Saahil Chadha,Nasirr Khan,Suman Ranganath,Divya Dutta,Arzoo Govitrikar,Rimi Sen,Yash Pathak,Paresh Rawal,",Not Adult,2003,Long Movie,"Drama,Romance",3
1405,tt0265148,Main Prem Ki Diwani Hoon,"Hrithik Roshan,Kareena Kapoor,Abhishek Bachchan,Johnny Lever,Pankaj Kapur,Raju Srivastava,Vrajesh Hirjee,Kunal Vijaykar,Himani Shivpuri,Reema Lagoo,Upasna Singh,Tanaaz Currim Irani,Himakshi,Dalreen Meyers,",Not Adult,2003,Long Movie,"Comedy,Drama,Musical",5
1406,tt0347416,LOC: Kargil,"Sanjay Dutt,Ajay Devgn,Saif Ali Khan,Sunil Shetty,Sanjay Kapoor,Abhishek Bachchan,Akshaye Khanna,Nagarjuna Akkineni,Ashutosh Rana,Rani Mukerji,Karan Nath,Manoj Bajpayee,Kareena Kapoor,Raveena Tandon,",Not Adult,2003,Long Movie,"Drama,History,War",3
1407,tt0374887,Munna Bhai M.B.B.S.,"Sanjay Dutt,Arshad Warsi,Gracy Singh,Sunil Dutt,Boman Irani,Rohini Hattangadi,Kurush Deboo,Jimmy Sheirgill,Yatin Karyekar,Suresh Chatwal,Neha Dubey,Mumait Khan,",Not Adult,2003,Long Movie,"Comedy,Drama,Musical",1
1408,tt0364621,Qayamat: City Under Threat,"Ajay Devgn,Sunil Shetty,Sanjay Kapoor,Arbaaz Khan,Chunky Pandey,Ayub Khan,Isha Koppikar,Riya Sen,Neha Dhupia,",Not Adult,2003,Long Movie,"Action,Drama,Romance",5
1409,tt0349058,88 Antop Hill,"Atul Kulkarni,Rahul Dev,Suchitra Pillai,Shweta Menon,Jasmine D'Souza,",Not Adult,2003,Regular Movie,"Mystery,Thriller",5
1410,tt0338490,3 Deewarein,"Naseeruddin Shah,Jackie Shroff,Juhi Chawla,Nagesh Kukunoor,Gulshan Grover,",Not Adult,2003,Regular Movie,"Crime,Drama",1
1411,tt0389726,Aanch,"Arun Bakshi,Suchindra Bali,Poonam Jhawer,Ayesha Jhulka,Akhilendra Mishra,Sharbani Mukherji,Nirmal Pandey,Nana Patekar,Vishwajeet Pradhan,Deep Raj Rana,Paresh Rawal,Rakhi Sawant,",Not Adult,2003,Long Movie,Drama,4
1412,tt0348521,Aapko Pehle Bhi Kahin Dekha Hai,"Priyanshu Chatterjee,Sakshi Shivanand,Farida Jalal,Navneet Nishan,Om Puri,Arundhati Roy,",Not Adult,2003,Regular Movie,"Action,Comedy,Drama",5
1413,tt0341266,Bhoot,"Ajay Devgn,Urmila Matondkar,Nana Patekar,Rekha,Fardeen Khan,Victor Banerjee,Tanuja,Seema Biswas,Amar Talwar,Barkha Madan,Sabir Masani,Rajendra Sethi,Lalit Marathe,Peeya Rai Chowdhary,",Not Adult,2003,Regular Movie,"Horror,Mystery,Thriller",3
1414,tt0330082,Boom,"Amitabh Bachchan,Jackie Shroff,Gulshan Grover,Padma Lakshmi,Madhu Sapre,Katrina Kaif,Javed Jaffrey,Zeenat Aman,Seema Biswas,Bo Derek,Anna Singh,Hemant Trivedi,Malani Ramani,Manish Malhotra,",Not Adult,2003,Regular Movie,"Crime,Thriller",5
1415,tt0426863,Aaj Ka Andha Kanoon,"Sudesh Berry,Priyanka Upendra,Aman Jalali,Vishakha Jhaveri,Prithvi,Ramesh Goyal,Brij Gopal,Javed,Roy Mathew,Bharat,Kapil,Rajni,Bharat Kapoor,Pawan Kumar,",Not Adult,2003,Short Movie,Action,5
1416,tt0346507,Andaaz,"Akshay Kumar,Lara Dutta,Priyanka Chopra,Rajeev Verma,Pankaj Dheer,Gajendra Chouhan,Vivek Shauq,Vishwajeet Pradhan,Prithvi Zutshi,Ghanshyam Rohera,Bobby Bedii,Master Mohit,Kushal Punjabi,Asha Sharma,",Not Adult,2003,Regular Movie,"Drama,Musical,Romance",3
1417,tt0331851,Armaan,"Amitabh Bachchan,Anil Kapoor,Preity Zinta,Gracy Singh,Aamir Bashir,Randhir Kapoor,",Not Adult,2003,Long Movie,"Drama,Family,Romance",3
1418,tt0326805,Chori Chori,"Ajay Devgn,Sonali Bendre,Rani Mukerji,Kamini Kaushal,Tiku Talsania,Smita Jaykar,Kulbhushan Kharbanda,",Not Adult,2003,Regular Movie,"Comedy,Drama,Musical",5
1419,tt0366276,Calcutta Mail,"Anil Kapoor,Rani Mukerji,Manisha Koirala,Satish Kaushik,Sayaji Shinde,Saurabh Shukla,Deven Verma,Ganesh Yadav,Shivaji Satam,Tarun Shukla,Tara Mehta,",Not Adult,2003,Regular Movie,"Drama,Mystery,Thriller",4
1420,tt0349115,Baaz: A Bird in Danger,"Jackie Shroff,Sunil Shetty,Karisma Kapoor,Dino Morea,Preeti Jhangiani,Aditi Govitrikar,Suhasini Mulay,Vivek Shauq,Razak Khan,Master Kashish,Suresh Bhagwat,Pushpa Verma,",Not Adult,2003,Long Movie,"Mystery,Thriller",5
1421,tt0377126,Basti,"Sadashiv Amrapurkar,Liyaqat Bari,Brij Gopal,Rajendra Gupta,Sanober Kabir,Faisal Khan,Kader Khan,Kulbhushan Kharbanda,Mamta Mishra,Ram Mohan,Pramod Moutho,Govind Namdeo,Ranjeet,Sheeba,",Not Adult,2003,Regular Movie,"Action,Crime",4
1422,tt0309800,Chota Jadugar,"Sooraj Balaji,S.P. Balasubrahmanyam,Julian Carey,Al Diorio,Andrea Alton,Justin Melvin,Tirlok Malik,Barkley,Julia Rusatsky,Pooja Kumar,",Not Adult,2003,Regular Movie,Fantasy,5
1423,tt0330217,Dil Ka Rishta,"Arjun Rampal,Aishwarya Rai Bachchan,Priyanshu Chatterjee,Rakhee Gulzar,Paresh Rawal,Isha Koppikar,Tiku Talsania,Rajesh Vivek,Pankaj Berry,",Not Adult,2003,Regular Movie,"Drama,Musical,Romance",5
1424,tt0349333,Darna Mana Hai,"Sameera Reddy,Antara Mali,Sohail Khan,Saif Ali Khan,Boman Irani,Raghuvir Yadav,Revathy,Shilpa Shetty Kundra,Sanjay Kapoor,Nana Patekar,Vivek Oberoi,Aftab Shivdasani,Sushant Singh,Isha Koppikar,",Not Adult,2003,Regular Movie,"Drama,Horror",3
1425,tt0387164,Dhoop,"Om Puri,Revathy,Gul Panag,",Not Adult,2003,Regular Movie,Drama,4
1426,tt0353351,Dhund: The Fog,"Amar Upadhyaya,Aditi Govitrikar,Apoorva Agnihotri,Divya Palat,Irrfan Khan,Mukesh Tiwari,Shweta Menon,Tom Alter,Prem Chopra,Gulshan Grover,Vivek Vaswani,Dinesh Kaushik,Pappu Polyester,Achyut Potdar,",Not Adult,2003,Long Movie,"Adventure,Horror,Mystery",5
1427,tt0345043,Chura Liyaa Hai Tumne,"Zayed Khan,Esha Deol,Gulshan Grover,Rakhi Sawant,Vijay Raaz,Salil Ankola,",Not Adult,2003,Regular Movie,"Action,Drama,Mystery",5
1428,tt0397941,The Bypass,"Nawazuddin Siddiqui,Sundar Dan Detha,Irrfan Khan,Manorama Goswami,Kasturi,Karuna Pandey,Ashwin Chaddha,",Not Adult,2003,Short Movie,"Crime,Short",2
1429,tt0314006,Dum,"Vivek Oberoi,Dia Mirza,Atul Kulkarni,Mukesh Rishi,Sheeba,Sushant Singh,Govind Namdeo,Yashpal Sharma,Nina Kulkarni,Vivek Shauq,Saurabh Dubey,Yana Gupta,Anang Desai,Abhay Bhargav,",Not Adult,2003,Long Movie,"Action,Crime,Drama",3
1430,tt0391079,Dil Pardesi Ho Gayaa,"Kapil Jhaveri,Saloni Aswani,Amrish Puri,Ashutosh Rana,Mukesh Rishi,Prem Chopra,Raza Murad,Mushtaq Khan,Yunus Parvez,Navni Parihar,Ghanshyam Rohera,Kulbir Badesron,Amrinder Sodhi,Kaveri Ghosh,",Not Adult,2003,Regular Movie,"Drama,Romance",5
1431,tt0832297,Ek Alag Mausam,"Nandita Das,Rajit Kapoor,Anupam Kher,Renuka Shahane,Sally Dynevor,Arundathi Nag,Ajit Hande,Yash Joshi,Harish Raju,Anuradha Rao,Tanaya Joshi,C.K. Babu,Gargi Vegiraju,Ramakrishna,",Not Adult,2003,Regular Movie,Drama,4
1432,tt0374660,Footpath,"Aftab Shivdasani,Bipasha Basu,Rahul Dev,Emraan Hashmi,Aparna Tilak,Irrfan Khan,Anup Soni,Kannan,Anupama Verma,Arif Zakaria,Suresh Singh,",Not Adult,2003,Long Movie,"Action,Crime,Drama",4
1433,tt0312664,Escape from Taliban,"Manisha Koirala,Nawab Shah,Vinita Malik,Prithvi Zutshi,Alyy Khan,Shoorveer Tyagi,Pritam Wadhwa,Ferozeh,Krupa Sindhwad,Vasundhara Zutshi,Jahangir Khan,Benika,Baby Krupa,Asha Sharma,",Not Adult,2003,Long Movie,"Adventure,Drama,Thriller",5
1434,tt0380337,Ek Din 24 Ghante,"Rahul Bose,Ahmed Chaudhary,Nandita Das,Vineet Kumar,Lilliput,Shilpa Mehta,Piyush Mishra,Baby Nidhi,Kavita Rathod,Kabir Sadanand,Shivkumar Subramaniam,",Not Adult,2003,Regular Movie,Thriller,5
1435,tt0373856,Gangaajal,"Ajay Devgn,Gracy Singh,Mohan Joshi,Yashpal Sharma,Akhilendra Mishra,Mukesh Tiwari,Ayub Khan,Chetan Pandit,Anup Soni,Mohan Agashe,Yash Pathak,Payal Srivastava,",Not Adult,2003,Long Movie,"Action,Crime,Drama",1
1436,tt0369516,Hawa,"Tabu,Shahbaaz Khan,Mukesh Tiwari,Imran Khan,Grusha Kapoor,Vishwajeet Pradhan,Amit Behl,Avtar Gill,Hansika Motwani,Baby Bhavika,Suresh Chatwal,",Not Adult,2003,Regular Movie,"Horror,Thriller",5
1437,tt0362696,Haasil,"Jimmy Sheirgill,Hrishitaa Bhatt,Irrfan Khan,Ashutosh Rana,Tinnu Anand,",Not Adult,2003,Long Movie,"Crime,Drama,Romance",1
1438,tt0402178,Final Solution,Unknown,Not Adult,2004,Long Movie,Documentary,2
1439,tt0354538,Ek Aur Ek Gyarah: By Hook or by Crook,"Sanjay Dutt,Govinda,Amrita Arora,Nandini Singh,Jackie Shroff,Gulshan Grover,Ashish Vidyarthi,Rajpal Yadav,Mushtaq Khan,Tiku Talsania,Himani Shivpuri,Mahesh Anand,Kannu Gill,Simran D. Kaur,",Not Adult,2003,Regular Movie,"Action,Comedy,Crime",3
1440,tt0371735,Hungama,"Akshaye Khanna,Aftab Shivdasani,Rimi Sen,Paresh Rawal,Shakti Kapoor,Rajpal Yadav,Tiku Talsania,Shoma Anand,Nina Kulkarni,Upasna Singh,Sanjay Narvekar,Jyoti Joshi,",Not Adult,2003,Long Movie,"Comedy,Drama,Romance",3
1441,tt0292527,Green Card Fever,"Vikram Dasu,Purva Bedi,Deep Katdare,Chayton Arvin,Robert Lin,Subash Kundanmal,Srinath Sampath,Aatif Khan,Crystal Parzik,Lynn Oh,",Not Adult,2003,Regular Movie,"Comedy,Drama,Romance",4
1442,tt0361625,Flavors,"Reef Karim,Anjan Srivastav,Bharti Achrekar,Pooja Kumar,Rishma Malik,Anupam Mittal,Jicky Schnee,Sireesha Katragadda,Gaurang Vyas,Mohit Shah,Punit Jasuja,Gaurav Rawal,Manan Katohora,Gayatri Khanna,",Not Adult,2003,Regular Movie,Comedy,4
1443,tt0348644,Indian Babu,"Jaz Pandher,Gurleen Chopra,Mukesh Rishi,Johnny Lever,Alok Nath,Rajat Gawda,Mohan Joshi,Debina,Avantika,",Not Adult,2003,Regular Movie,"Drama,Romance",5
1444,tt0391165,Fun2shh... Dudes in the 10th Century,"Rushali Arora,Kavi Kumar Azad,Amitabh Bachchan,Charlie,Sweety Chhabra,Bobby Darling,Gulshan Grover,Farida Jalal,Narendra Jha,Iqbal Khan,Kader Khan,Mushtaq Khan,Rajesh Khattar,Nilofar,",Not Adult,2003,Regular Movie,Comedy,5
1445,tt0385782,Inteha,"Ashmit Patel,Vidya Malvade,Nauheed Cyrusi,",Not Adult,2003,Long Movie,"Drama,Thriller",4
1446,tt0340178,Jaal: The Trap,"Sunny Deol,Tabu,Reema Sen,Anupam Kher,Farida Jalal,Ashish Vidyarthi,Mukesh Rishi,Amrish Puri,Virendra Saxena,Shahbaaz Khan,Ragesh Asthana,Amit Bhalla,Kishori Jaywant Kulkarni,Bobby Sainy,",Not Adult,2003,Regular Movie,"Action,Drama,Romance",5
1447,tt0362771,Ishq Vishk,"Shahid Kapoor,Amrita Rao,Shenaz Treasury,Vishal Malhotra,Kapil Jhaveri,Shabhir,Deepti Gujral,Soundarya,Yash Tonk,Damandeep,Satish Shah,Neelima Azim,Vivek Vaswani,Omung Kumar,",Not Adult,2003,Regular Movie,"Comedy,Romance",3
1448,tt0378025,Hawayein,"Babbu Mann,Amitoj Mann,Mahie Gill,Mukul Dev,",Not Adult,2003,Long Movie,"Drama,Romance",4
1449,tt0368811,Jajantaram Mamantaram,"Javed Jaffrey,Gulshan Grover,Joy Fernandes,",Not Adult,2003,Regular Movie,"Action,Comedy,Family",4
1450,tt0348843,Jism,"Bipasha Basu,John Abraham,Gulshan Grover,Vinay Pathak,Ranvir Shorey,Anahita Oberoi,Harsh Vasisht,",Not Adult,2003,Regular Movie,"Drama,Romance,Thriller",3
1451,tt0347278,Jhankaar Beats,"Sanjay Suri,Rahul Bose,Juhi Chawla,Rinke Khanna,Riya Sen,Ikra Khatri,Manmauji,Goolistan Gandhi,Raja Vaid,Sangeeta Chauhan,Hafiz Khan,Dinyar Contractor,Archana Puran Singh,Vijayendra Ghatge,",Not Adult,2003,Regular Movie,"Comedy,Music",3
1452,tt0392033,Ganges: River to Heaven,Unknown,Not Adult,2003,Short Movie,Documentary,4
1453,tt0378157,Kagaar: Life on the Edge,"Om Puri,Nandita Das,Amitabh Dayal,",Not Adult,2003,Regular Movie,"Crime,Drama",4
1454,tt0352489,Kash... Aap Hamare Hote,"Juhi Babbar,Sonu Nigam,Om Puri,Sharad S. Kapoor,Saadhika,Raavee Gupta,Raj Babbar,Johnny Lever,Vivek Shauq,Hanif Patni,Riyaz Ahmed,Prashant Tate,",Not Adult,2003,Regular Movie,"Family,Musical,Romance",4
1455,tt0371775,Khel,"Sunny Deol,Sunil Shetty,Ajay Jadeja,Celina Jaitly,",Not Adult,2003,Long Movie,"Action,Crime,Drama",5
1456,tt0366630,Janasheen,"Feroz Khan,Fardeen Khan,Celina Jaitly,Pinky Harwani,Mangal Dhillon,Kashmira Shah,Archana Puran Singh,Yash Tonk,Harsh Chhaya,Shiva Rindani,Johnny Lever,Giri Netra Kunal,Lopsang,Bob Brahmbhatt,",Not Adult,2003,Long Movie,"Action,Drama,Musical",5
1457,tt0366658,Kaise Kahoon Ke... Pyaar Hai,"Amit Hingorani,Sharbani Mukherjee,Dharmendra,Sunny Deol,",Not Adult,2003,Regular Movie,"Crime,Romance",5
1458,tt0348656,Khushi,"Fardeen Khan,Kareena Kapoor,Amrish Puri,",Not Adult,2003,Long Movie,"Action,Drama,Romance",5
1459,tt0349679,Khwahish,"Himanshu Malik,Mallika Sherawat,Shivaji Satam,Mahmud Babai,",Not Adult,2003,Long Movie,"Drama,Musical,Romance",5
1460,tt0348662,Kucch To Hai,"Tusshar Kapoor,Esha Deol,",Not Adult,2003,Regular Movie,"Horror,Mystery",5
1461,tt0369637,Kuch Naa Kaho,"Aishwarya Rai Bachchan,Abhishek Bachchan,Satish Shah,Suhasini Mulay,Jaspal Bhatti,Himani Shivpuri,Tanaaz Currim Irani,Meghna Malik,Razak Khan,Raj Singh Chaudhary,Yusuf Hussain,Dardhana Kashmiri,Mousami Tondwalkar,Kamal Dev,",Not Adult,2003,Long Movie,"Drama,Romance",3
1462,tt0374848,Main Madhuri Dixit Banna Chahti Hoon!,"Antara Mali,Rajpal Yadav,",Not Adult,2003,Regular Movie,"Comedy,Drama",4
1463,tt0363721,Joggers' Park,"Victor Banerjee,Perizaad Zorabian,Divya Dutta,Khalid Siddiqui,Hiten Tejwani,Abha Dhulia,",Not Adult,2003,Regular Movie,"Comedy,Romance",4
1464,tt0381408,Market,"Manisha Koirala,Suman Ranganath,Aryan Vaid,Shweta Menon,Makrand Deshpande,Sayaji Shinde,Govind Namdeo,Anuradha,Shri Vallabh Vyas,Pratima Kazmi,Pankaj Berry,Tony Mirrcandani,Anupam Shyam,Govind Khatri,",Not Adult,2003,Long Movie,"Drama,Musical",5
1465,tt0358613,Om,"Attin Bhalla,Sandali Sinha,Smita Jaykar,Pankaj Dheer,Rakhi Sawant,Sharat Saxena,Deepak Shirke,",Not Adult,2003,Regular Movie,"Action,Romance",5
1466,tt0388315,Out of Control,"Riteish Deshmukh,Brande Roderick,Hrishitaa Bhatt,",Not Adult,2003,Regular Movie,"Comedy,Drama,Romance",5
1467,tt0382188,Mumbai Matinee,"Rahul Bose,Perizaad Zorabian,Vijay Raaz,Saurabh Shukla,Anusha Dhandekar,Kaabir,Asrani,Bakul Thakker,Amar Talwar,Sunila Karambelkar,Sanjay Gandhi,Noshirwan Jehangir,Prithvi Zutshi,Shehzad Khan,",Not Adult,2003,Regular Movie,"Comedy,Romance",4
1468,tt0379375,Matrubhoomi: A Nation Without Women,"Tulip Joshi,Sudhir Pandey,Sushant Singh,Pankaj Jha,Piyush Mishra,Vinamra Pancharia,Mukesh Bhatt,Deepak Kumar Bandhu,Sanjay Kumar,Srivas Naidu,Amin Gazi,Chittaranjan Giri,Farooq Sarkari,Rajesh Jais,",Not Adult,2003,Regular Movie,Drama,1
1469,tt0366880,Parwana,"Ajay Devgn,Ameesha Patel,Pooja Batra,Jagdeep,Kader Khan,Sadashiv Amrapurkar,Gulshan Grover,Sharat Saxena,Sayaji Shinde,Akhilendra Mishra,Nawab Shah,Ketki Dave,Ssanjay Swaraaj,Gajendra Chouhan,",Not Adult,2003,Regular Movie,"Action,Drama,Romance",5
1470,tt0347779,Pinjar: Beyond Boundaries...,"Urmila Matondkar,Manoj Bajpayee,Sanjay Suri,Sandali Sinha,Priyanshu Chatterjee,Isha Koppikar,Lillete Dubey,Kulbhushan Kharbanda,Farida Jalal,Alok Nath,Seema Biswas,Sudha Shivpuri,Dina Pathak,Samar Jai Singh,",Not Adult,2003,Long Movie,Drama,1
1471,tt0363833,Mumbai Se Aaya Mera Dost,"Abhishek Bachchan,Lara Dutta,Chunky Pandey,Aditya Lakhia,Yashpal Sharma,Daya Shankar Pandey,Akhilendra Mishra,Raageshwari,Snehal Lakhia,Ajay Khamosh,Shubro Bhattacharya,Rajendra Gupta,",Not Adult,2003,Regular Movie,"Action,Comedy,Drama",5
1472,tt0371922,Saaya,"John Abraham,Tara Sharma,Mahima Chaudhry,Zohra Sehgal,Harsh Chhaya,Raj Zutshi,Vishwajeet Pradhan,Rana Jung Bahadur,",Not Adult,2003,Regular Movie,"Drama,Fantasy,Mystery",4
1473,tt0384491,Samay: When Time Strikes,"Sushmita Sen,",Not Adult,2003,Regular Movie,"Crime,Mystery,Thriller",3
1474,tt0362902,Nayee Padosan,"Vikas Kalantri,Anuj Sawhney,Aslam Khan,Mahek Chahal,Rahul Bhat,Vijay Kashyap,",Not Adult,2003,Regular Movie,Comedy,4
